Movie ID, Movie Name
0043949,Quo Vadis (1951)
0043961,The Red Badge of Courage (1951)
0043983,Royal Wedding (1951)
0044000,Lo sceicco bianco (1952)
0044008,Scrooge (1951)
0044060,Sommarlek (1951)
0044072,The Steel Helmet (1951)
0044079,Strangers on a Train (1951)
0044081,A Streetcar Named Desire (1951)
0044103,The Tales of Hoffmann (1951)
0044121,The Thing from Another World (1951)
0044314,5 Fingers (1952)
0044333,Against All Flags (1952)
0044357,Angel Face (1952)
0044364,Another Mans Poison (1951)
0044386,Robinson Crusoe (1954)
0044391,The Bad and the Beautiful (1952)
0044413,Bend of the River (1952)
0044453,El bruto (1953)
0044487,Le carrosse dor (1952)
0044509,Come Back Little Sheba (1952)
0044515,Cosh Boy (1953)
0044517,The Crimson Pirate (1952)
0044672,The Greatest Show on Earth (1952)
0044685,Hans Christian Andersen (1952)
0044706,High Noon (1952)
0044741,Ikiru (1952)
0044744,The Importance of Being Earnest (1952)
0044749,Innocents in Paris (1953)
0044760,Ivanhoe (1952)
0044789,Kansas City Confidential (1952)
0044793,Karumen junjo su (1952)
0044821,Lambert the Sheepish Lion (1952) Animation
0044829,The Lavender Hill Mob (1951)
0044837,Limelight (1952)
0044860,The Lusty Men (1952)
0044876,The Man in the White Suit (1951)
0044916,Monkey Business (1952)
0044926,Moulin Rouge (1952) 
0044937,My Cousin Rachel (1952)
0044953,The Naked Spur (1953)
0044958,Neighbours (1952)  
0045012,Pat and Mike (1952)
0045029,Phone Call from a Stranger (1952)
0045034,Le plaisir (1952)
0045037,Plutos Christmas Tree (1952)   
0045053,The Prisoner of Zenda (1952)
0045061,The Quiet Man (1952)
0045112,Saikaku ichidai onna (1952)
0045152,Singin in the Rain (1952)
0045186,The Star (1952)
0045190,The Steel Trap (1952)
0045192,The Stooge (1952)
0045223,One Way Ticket to Hell (1955)
0045257,Treasure Hunt (1952)
0045274,Umberto D. (1952)
0045317,Were Not Married (1952)
0045361,El (1953)
0045464,The 5000 Fingers of Dr. T. (1953)
0045468,Abbott and Costello Go to Mars (1953)
0045469,Abbott and Costello Meet Dr. Jekyll and Mr. Hyde (1953)
0045518,Arrowhead (1953)
0045537,The Band Wagon (1953)
0045546,The Beast from 20000 Fathoms (1953)
0045555,The Big Heat (1953)
0045564,The Blue Gardenia (1953)
0045589,The Caddy (1953)
0045591,Calamity Jane (1953)
0045592,Call Me Madam (1953)
0045607,The Captains Paradise (1953)
0045669,Dangerous Crossing (1953)
0045679,The Desert Rats (1953)
0045708,Duck Amuck (1953) 
0045709,Duck Dodgers in the 24´th Century (1953)  
0045758,Fear and Desire (1953)
0045793,From Here to Eternity (1953)
0045810,Gentlemen Prefer Blondes (1953)
0045816,The Girl Who Had Everything (1953)
0045822,Give a Girl a Break (1953)
0045825,The Glass Web (1953)
0045826,Glen or Glenda (1953)
0045848,Gycklarnas afton (1953)
0045876,His Majesty OKeefe (1954)  Biography 
0045888,House of Wax (1953)
0045891,How to Marry a Millionaire (1953)
0045897,I Confess (1953)
0045907,La ilusi¢n viaja en tranv°a (1954) 
0045917,Invaders from Mars (1953)
0045920,It Came from Outer Space (1953)
0045943,Julius Caesar (1953)
0046000,Lili (1953)
0046022,Madame de... (1953)
0046040,Man on a Tightrope (1953)
0046072,The Million Pound Note (1954)
0046085,Mogambo (1953) 
0046097,Il mostro dellisola (1954)
0046126,Niagara (1953)
0046159,Pane amore e fantasia (1953)
0046164,Parineeta (1953)
0046183,Peter Pan (1953)  
0046187,Pickup on South Street (1953)
0046194,The Pleasure Garden (1953)
0046239,Ride Vaquero (1953) 
0046247,The Robe (1953)
0046248,Robot Monster (1953)
0046250,Roman Holiday (1953) 
0046268,Le salaire de la peur (1953) 
0046280,Scared Stiff (1953) 
0046303,Shane (1953)
0046309,Siamo donne (1953)
0046345,Sommaren med Monika (1953)
0046359,Stalag 17 (1953) 
0046374,The Story of Three Loves (1953) 
0046384,The Sun Shines Bright (1953) 
0046414,Beat the Devil (1953) 
0046425,Thunder Bay (1953) 
0046435,Titanic (1953)
0046438,Tky monogatari (1953)
0046446,Torch Song (1953)
0046464,Trouble in Store (1953)
0046471,Turn the Key Softly (1953) 
0046478,Ugetsu monogatari (1953) 
0046487,Les vacances de Monsieur Hulot (1953)
0046511,Viaggio in Italia (1954)
0046521,I vitelloni (1953) 
0046534,The  of the Worlds (1953) 
0046672,20000 Leagues Under the Sea (1954) 
0046688,Ah Les belles bacchantes (1954)
0046714,Angels One Five (1952)
0046754,The Barefoot Contessa (1954)
0046766,The Belles of St. Trinians (1954)
0046806,The Bridges at Toko-Ri (1954)
0046807,Brigadoon (1954)
0046816,The Caine Mutiny (1954)
0046828,Carmen Jones (1954)
0046851,Chikamatsu monogatari (1954)
0046874,The Country Girl (1954)
0046876,Creature from the Black Lagoon (1954) 
0046889,The Dam Busters (1955)
0046891,Dangerous Mission (1954)
0046911,Les diaboliques (1955)
0046912,Dial M for Murder (1954)
0046969,The Fast and the Furious (1955) 
0046998,French Cancan (1954)
0047034,Gojira (1954) 
0047119,An Inspector Calls (1954) 
0047136,Johnny Guitar (1954)
0047203,Magnificent Obsession (1954)
0047281,Nijñshi no hitomi (1954)
0047296,On the Waterfront (1954) 
0047396,Rear Window (1954)
0047417,Riot in Cell Block 11 (1954) 
0047422,River of No Return (1954)
0047434,The Runaway Bus (1954)
0047437,Sabrina (1954) 
0047444,Miyamoto Musashi (1954) Biography
0047445,Sansh dayñ (1954)
0047469,Senso (1954)
0047472,Seven Brides for Seven Brothers (1954) 
0047478,Shichinin no samurai (1954) 
0047495,Silver Lode (1954)
0047522,A Star Is Born (1954)
0047528,La strada (1954)
0047542,Suddenly (1954) 
0047573,Them (1954)
0047574,Theres No Business Like Show Business (1954) 
0047577,This Island Earth (1955)
0047630,Ulisse (1954)
0047647,Vera Cruz (1954)
0047669,West of Zanzibar (1954)
0047673,White Christmas (1954)
0047677,The Wild One (1953)
0047794,Abbott and Costello Meet the Keystone Kops (1955)
0047795,Abbott and Costello Meet the Mummy (1955) 
0047811,All That Heaven Allows (1955)
0047834,Animal Farm (1954)
0047878,The Big Combo (1955) 
0047885,Blackboard Jungle (1955)
0047892,Bob le flambeur (1956)
0047945,The Colditz Story (1955)
0048021,Du rififi chez les hommes (1955) 
0048028,East of Eden (1955)
0048037,Ensayo de un crimen (1955)
0048055,The Far Country (1954)
0048078,Five Guns West (1955)
0048127,Gojira no gyakushñ (1955) 
0048140,Guys and Dolls (1955)
0048182,House of Bamboo (1955) 
0048198,Ikimono no kiroku (1955)
0048233,Jubal (1956)
0048254,Killers Kiss (1955) 
0048261,Kiss Me Deadly (1955)
0048279,Lady Godiva of Coventry (1955)
0048280,Lady and the Tramp (1955)
0048281,The Ladykillers (1955)
0048308,Lola Montäs (1955)
0048316,Love Is a Many-Splendored Thing (1955)
0048336,A Man Alone (1955)
0048342,The Man from Laramie (1955)
0048347,The Man with the Golden Arm (1955)
0048356,Marty (1955)
0048363,Les maåtres fous (1955) 
0048380,Mister Roberts (1955) 
0048393,Mr. Arkadin (1955)
0048394,Muerte de un ciclista (1955)
0048424,The Night of the Hunter (1955)
0048432,Not as a Stranger (1955)
0048434,Nuit et brouillard (1955) 
0048445,Oklahoma (1955)
0048452,Ordet (1955)
0048473,Pather Panchali (1955)
0048491,Picnic (1955)
0048543,Razzia sur la Chnouf (1955) 
0048545,Rebel Without a Cause (1955)
0048554,Revenge of the Creature (1955)
0048563,The Rose Tattoo (1955) 
0048579,Zoku Miyamoto Musashi Ichijji no kett (1955) Biography
0048593,The Sea Chase (1955) 
0048605,The Seven Year Itch (1955)
0048623,Sincerely Yours (1955)
0048641,Sommarnattens leende (1955)
0048651,Spionage (1955)
0048673,Summertime (1955) 
0048696,Tarantula (1955)
0048728,To Catch a Thief (1955)
0048750,The Trouble with Harry (1955)
0048752,Tuntematon sotilas (1955)
0048772,Value for Money (1955)
0048789,The Violent Men (1955)
0048790,Violent Saturday (1955) 
0048791,The Virgin Queen (1955)
0048947,Anastasia (1956)
0048954,Anything Goes (1956)
0048956,Aparajito (1956)
0048960,Around the World in Eighty Days (1956) 
0048977,The Bad Seed (1956) 
0048980,Le ballon rouge (1956) 
0048983,Bandido (1956)
0048991,The Beast with a Million Eyes (1955)
0049010,Bigger Than Life (1956)
0049038,Bus Stop (1956) 
0049055,Carousel (1956)
0049061,The Catered Affair (1956) 
0049096,The Court Jester (1955) 
0049103,The Creature Walks Among Us (1956)
0049169,Earth vs. the Flying Saucers (1956) 
0049170,The Eddy Duchin Story (1956)
0049207,Il ferroviere (1956)
0049223,Forbidden Planet (1956) 
0049261,Giant (1956)
0049301,Helen of Troy (1956) 
0049314,High Society (1956)
0049322,Hollywood or Bust (1956)
0049366,Invasion of the Body Snatchers (1956)
0049405,The Killer Is Loose (1956) 
0049406,The Killing (1956)
0049408,The King and I (1956)
0049434,The Last Wagon (1956) 
0049470,The Man Who Knew Too Much (1956)
0049477,Manfish (1956)
0049513,Moby Dick (1956) 
0049516,The Mole People (1956) 
0049521,La mort en ce jardin (1956) 
0049523,The Mountain (1956) 
0049578,The Opposite Sex (1956)
0049615,The Phantom from 10000 Leagues (1955)
0049646,The Quatermass Xperiment (1955)
0049656,Ransom (1956)
0049730,The Searchers (1956)
0049744,Seven Wonders of the World (1956)
0049751,The Sharkfighters (1956)
0049778,Somebody Up There Likes Me (1956)
0049782,Sora no daikaijñ Radon (1956) 
0049830,The Teahouse of the August Moon (1956)
0049833,The Ten Commandments (1956) 
0049844,These Wilder Years (1956)
0049866,Totï Peppino e... la malafemmina (1956)
0049869,Toute la mÇmoire du monde (1956) 
0049871,A Town Like Alice (1956) 
0049872,Town on Trial (1957)
0049902,Un condamnÇ Ö mort sest ÇchappÇ ou Le vent souffle oó il veut (1956)
0049906,Up in the World (1956)
0049922,The Violent Years (1956)
0049949,While the City Sleeps (1956) 
0049966,Written on the Wind (1956)
0049967,X The Unknown (1956)
0050083,12 Angry Men (1957)
0050086,310 to Yuma (1957)
0050095,The Abominable Snowman (1957) 
0050100,The Admirable Crichton (1957)
0050105,An Affair to Remember (1957)
0050111,Ali Baba Bunny (1957)Animation
0050112,All Mine to Give (1957)
0050147,Attack of the Crab Monsters (1957)
0050166,Band of Angels (1957)
0050188,Mother India (1957)
0050197,The Black Scorpion (1957)
0050208,Boy on a Dolphin (1957) 
0050212,The Bridge on the River Kwai (1957) 
0050237,Celui qui doit mourir (1957)
0050252,China Gate (1957)
0050263,Il conte Max (1957)
0050280,The Curse of Frankenstein (1957) 
0050296,Decision at Sundown (1957)
0050356,The Enemy Below (1957) 
0050371,A Face in the Crowd (1957)
0050397,Fire Down Below (1957) 
0050398,Fjols til fjells (1957)
0050419,Funny Face (1957) 
0050468,Gunfight at the O.K. Corral (1957)
0050490,Heaven Knows Mr. Allison (1957) 
0050519,Lhomme Ö limpermÇable (1957)
0050530,I Was a Teenage Werewolf (1957)
0050539,The Incredible Shrinking Man (1957)
0050556,Jailhouse Rock (1957)
0050569,The Joker Is Wild (1957)
0050585,Kanal (1957)
0050598,A King in New York (1957) 
0050613,Kumonosu-j (1957)
0050634,Letyat zhuravli (1957)
0050659,Loving You (1957)
0050665,Madhumati (1958)
0050706,Mon oncle (1958)
0050763,Night Passage (1957)
0050782,Le notti bianche (1957)
0050783,Le notti di Cabiria (1957)
0050825,Paths of Glory (1957)
0050839,Peyton Place (1957)
0050850,Porte des Lilas (1957) 
0050870,Pyaasa (1957)
0050873,Quatermass 2 (1957) 
0050963,Shoot-Out at Medicine Bend (1957)
0050976,Det sjunde inseglet (1957) 
0050986,Smultronstllet (1957)
0051016,The Story of Mankind (1957) 
0051036,Sweet Smell of Success (1957)
0051077,The Three Faces of Eve (1957)
0051093,Tky boshoku (1957)
0051196,Will Success Spoil Rock Hunter? (1957)
0051198,The Wings of Eagles (1957)
0051201,Witness for the Prosecution (1957)
0051207,The Wrong Man (1956) 
0051226,Zombies of Mora Tau (1957) 
0051337,The 7th Voyage of Sinbad (1958) 
0051362,Anna Lucasta (1958)
0051365,Ansiktet (1958)
0051378,Ascenseur pour lÇchafaud (1958) 
0051383,Auntie Mame (1958) 
0051404,Le beau Serge (1958)
0051406,Bell Book and Candle (1958)
0051411,The Big Country (1958)
0051418,The Blob (1958)
0051423,Blue Murder at St. Trinians (1957)
0051453,Carry on Sergeant (1958)
0051454,Carve Her Name with Pride (1958)
0051459,Cat on a Hot Tin Roof (1958)
0051524,The Decks Ran Red (1958) 
0051525,The Defiant Ones (1958) 
0051534,Desire Under the Elms (1958)
0051542,Corridors of Blood (1958) 
0051554,Dracula (1958)
0051588,Es geschah am hellichten Tag (1958)
0051622,The Fly (1958)
0051655,Gideons Day (1958) 
0051658,Gigi (1958)
0051682,El grito de la muerte (1959)
0051701,Hare-Way to the Stars (1958)Animation
0051744,House on Haunted Hill (1959) 
0051745,Houseboat (1958) 
0051758,I Want to Live (1958)
0051759,I Was Montys Double (1958)
0051773,Indiscreet (1958)
0051792,Jalsaghar (1958)
0051808,Kakushi-toride no san-akunin (1958) 
0051818,King Creole (1958) 
0051845,The Last Hurrah (1958)
0051848,The Law and Jake Wade (1958)
0051849,The Left Handed Gun (1958)
0051850,The Legend of Sleepy Hollow (1949) Animation
0051878,The Long Hot Summer (1958)
0051927,Mia zoi tin ehoume (1958) 
0051942,Moi un noir (1958)
0051980,Narayama bushiko (1958)
0051994,A Night to Remember (1958) 
0052017,Nra livet (1958)
0052077,Plan 9 from Outer Space (1959)
0052080,Popi¢l i diament (1958)
0052126,The Reluctant Debutante (1958)
0052182,Separate Tables (1958)
0052188,She Gods of Shark Reef (1958)
0052191,The Sheriff of Fractured Jaw (1958)
0052216,I soliti ignoti (1958)
0052218,Some Came Running (1958)
0052225,South Pacific (1958)
0052286,Terror from the Year 5000 (1958)
0052293,Thunder Road (1958) 
0052311,Touch of Evil (1958)
0052330,Ubiytsy (1956)
0052338,Une histoire deau (1961) 
0052345,Vagabonderne pÜ BakkegÜrden (1958)
0052357,Vertigo (1958)
0052365,The Vikings (1958) 
0052556,Les amants (1958)
0052561,Anatomy of a Murder (1959) 
0052572,Apur Sansar (1959)
0052602,The Bat (1959)
0052618,Ben-Hur (1959) 
0052619,The Best of Everything (1959)
0052637,The Bloody Brood (1959) 
0052646,The Brain That Wouldnt Die (1962)
0052655,A Bucket of Blood (1959) 
0052676,Carry on Teacher (1959)
0052695,The Vicious Circle (1957)
0052700,Compulsion (1959)
0052709,Cover Girl Killer (1959)
0052733,Deux hommes dans Manhattan (1959) 
0052736,Dhool Ka Phool (1959)
0052738,The Diary of Anne Frank (1959)
0052832,The Fugitive Kind (1959)
0052847,Gidget (1959)
0052854,Goha (1958)
0052893,Hiroshima mon amour (1959)
0052905,The Hound of the Baskervilles (1959)
0052911,Im All Right Jack (1959)
0052918,Imitation of Life (1959)
0052929,Invisible Invaders (1959) 
0052942,Jazz on a Summers Day (1959)
0052948,Journey to the Center of the Earth (1959)
0052969,The Killer Shrews (1959)
0053084,The Mouse That Roared (1959)
0053085,The Mummy (1959) 
0053106,Neotpravlennoye pismo (1959)
0053114,Ningen no jken (1959)
0053115,Ningen no jken (1959)
0053121,Nobi (1959)
0053125,North by Northwest (1959) 
0053126,North West Frontier (1959) 
0053131,The Nuns Story (1959)
0053134,Ohay (1959) 
0053137,On the Beach (1959)
0053143,Operation Petticoat (1959)
0053146,Orfeu Negro (1959) 
0053168,Pickpocket (1959) 
0053172,Pillow Talk (1959)
0053183,Pork Chop Hill (1959) 
0053198,Les quatre cents coups (1959) 
0053221,Rio Bravo (1959)
0053241,Santa Claus (1959) 
0053242,Sapphire (1959) 
0053250,Der schweigende Stern (1960)
0053258,Segodnya uvolneniya ne budet (1959) 
0053270,Shadows (1959)
0053285,Sleeping Beauty (1959)
0053291,Some Like It Hot (1959)
0053318,Suddenly Last Summer (1959)
0053354,The 39 Steps (1959)
0053363,The Tingler (1959)
0053390,Ukikusa (1959)
0053403,La vache et le prisonnier (1959)
0053459,Les yeux sans visage (1960)
0053472,? bout de souffle (1960) 
0053559,13 Ghosts (1960)
0053580,The Alamo (1960) 
0053598,Gli amori di Ercole (1960) 
0053604,The Apartment (1960) 
0053619,Lavventura (1960)
0053690,Can-Can (1960)
0053716,Cinderfella (1960)
0053719,The City of the Dead (1960)
0053728,College Girl (1960)
0053729,Comanche Station (1960)
0053746,Dama s sobachkoj (1960)
0053765,Devi (1960)
0053779,La dolce vita (1960) 
0053793,Elmer Gantry (1960)
0053796,The Entertainer (1960)
0053877,The Grass Is Greener (1960) 
0053901,Hell to Eternity (1960)
0053925,House of Usher (1960)
0053935,Ice Cold in Alex (1958)
0053946,Inherit the Wind (1960)
0053967,The Young One (1960)
0053976,Jungfrukllan (1960)
0053987,Katok i skripka (1961)
0054017,Last Woman on Earth (1960) 
0054021,Let No Man Write My Epitaph (1960)
0054033,The Little Shop of  s (1960) 
0054042,Macario (1960) 
0054047,The Magnificent Seven (1960) 
0054059,Manzil (1960) 
0054067,La maschera del demonio (1960)
0054098,Mughal-E-Azam (1960)
0054130,La notte (1961)
0054135,Oceans Eleven (1960)
0054144,Onna ga kaidan wo agaru toki (1960)
0054152,Our Man in Havana (1959)
0054167,Peeping Tom (1960)
0054177,Le petit soldat (1963) 
0054189,Plein soleil (1960)
0054195,Pollyanna (1960)
0054198,Pote tin Kyriaki (1960) 
0054215,Psycho (1960)
0054248,Rocco e i suoi fratelli (1960) 
0054269,Saturday Night and Sunday Morning (1960)
0054285,Seddok lerede di Satana (1960)
0054286,Seishun zankoku monogatari (1960)
0054292,Sergeant Rutledge (1960)
0054310,Sink the Bismarck (1960) 
0054331,Spartacus (1960) Biography
0054333,Ein Toter hing im Netz (1960)
0054357,Swiss  Robinson (1960)
0054371,Die 1000 Augen des Dr. Mabuse (1960)
0054377,Le testament dOrphÇe ou ne me demandez pas pourquoi (1960)
0054387,The Time Machine (1960) 
0054389,Tirez sur le pianiste (1960) 
0054407,Le trou (1960) 
0054415,12 to the Moon (1960)
0054416,The Two Faces of Dr. Jekyll (1960)
0054443,Village of the Damned (1960)
0054452,La vÇritÇ (1960)
0054462,The Wasp Woman (1959)
0054476,Wild River (1960)
0054483,The World of Suzie Wong (1960)
0054599,Accattone (1961)
0054632,LannÇe derniäre Ö Marienbad (1961)
0054649,Babes in Toyland (1961)
0054652,Bachelor in Paradise (1961)
0054692,Blue Hawaii (1961)
0054698,Breakfast at Tiffanys (1961) 
0054743,The Childrens Hour (1961)
0054749,La ciociara (1960)
0054757,The Comancheros (1961)
0054807,The Devils Messenger (1961)
0054847,El Cid (1961)Biography
0054885,Flower Drum Song (1961)
0054890,The Four Horsemen of the Apocalypse (1962)
0054949,La guerre des boutons (1962)
0054950,Il pianeta degli uomini spenti (1961)
0054953,The Guns of Navarone (1961) 
0054988,Homicidal (1961)
0054997,The Hustler (1961)
0055018,The Innocents (1961)
0055019,The Intruder (1962)
0055031,Judgment at Nuremberg (1961)
0055032,Jules et Jim (1962)
0055047,King of Kings (1961)
0055082,LÇon Morin pràtre (1961)
0055184,The Misfits (1961)
0055198,Mosura (1961) 
0055200,Mr. Sardonicus (1961) 
0055205,Murder She Said (1961)
0055233,Ningen no jken (1961)
0055252,An einem Freitag um halb zwîlf (1961)
0055254,One Hundred and One Dalmatians (1961)
