"","X","sex","yob","g2000","g2002","g2004","p2000","p2002","p2004","voting","hawthorne","civicduty","neighbors","self","control"
"409",409,0,1969,0,0,1,0,0,0,0,1,0,0,0,0
"410",410,1,1971,1,1,1,0,1,1,0,1,0,0,0,0
"411",411,1,1968,1,1,1,0,0,1,1,0,1,0,0,0
"412",412,0,1965,0,0,1,0,0,1,0,0,1,0,0,0
"413",413,0,1955,1,1,1,0,0,1,0,0,0,0,0,1
"414",414,1,1955,1,1,1,0,1,1,0,0,0,0,0,1
"415",415,0,1986,0,0,1,0,0,1,0,0,0,0,0,1
"416",416,0,1959,1,1,1,1,0,1,1,0,0,1,0,0
"417",417,1,1960,1,1,1,1,0,1,1,0,0,1,0,0
"418",418,0,1943,1,1,1,0,1,1,1,0,0,1,0,0
"419",419,1,1956,1,1,1,1,0,1,0,0,1,0,0,0
"420",420,0,1950,1,1,1,1,0,1,0,0,1,0,0,0
"421",421,0,1975,1,0,1,0,0,0,0,0,0,0,0,1
"422",422,1,1978,1,1,1,1,1,0,0,0,0,0,0,1
"423",423,1,1961,1,1,1,1,1,0,0,0,0,0,0,1
"424",424,0,1961,1,1,1,0,0,0,0,0,0,0,0,1
"425",425,0,1964,1,1,1,0,1,0,1,0,0,1,0,0
"426",426,1,1968,1,1,1,0,1,0,1,0,0,1,0,0
"427",427,1,1950,1,1,1,0,0,0,0,0,0,0,1,0
"428",428,1,1980,0,0,1,0,0,0,0,0,0,0,1,0
"429",429,0,1948,1,1,1,0,0,1,0,0,0,0,1,0
"430",430,0,1985,0,0,1,0,0,0,0,0,0,0,0,1
"431",431,1,1981,1,0,1,0,0,0,0,0,0,0,0,1
"432",432,1,1962,1,1,1,0,0,0,0,0,0,0,0,1
"433",433,0,1983,0,1,1,0,0,1,0,0,0,0,0,1
"434",434,0,1960,1,1,1,0,0,0,0,0,0,0,0,1
"435",435,0,1966,0,1,1,0,0,1,0,0,1,0,0,0
"436",436,1,1964,1,1,1,0,1,1,0,0,1,0,0,0
"437",437,1,1960,1,1,1,0,1,1,0,0,0,0,0,1
"438",438,0,1959,1,1,1,1,1,1,1,0,0,0,0,1
"439",439,0,1973,1,1,1,0,0,1,0,0,0,0,1,0
"440",440,0,1958,1,1,1,0,1,1,0,0,0,0,0,1
"441",441,1,1960,1,1,1,1,1,1,1,0,0,0,0,1
"442",442,0,1970,1,1,1,0,1,0,0,0,0,0,0,1
"443",443,0,1935,1,1,1,0,1,0,0,0,0,0,0,1
"444",444,1,1965,1,0,1,0,1,1,0,0,0,1,0,0
"445",445,0,1958,0,0,1,0,0,1,0,0,0,1,0,0
"446",446,0,1962,1,1,1,0,0,1,0,0,0,0,0,1
"447",447,1,1959,0,1,1,0,0,1,0,0,0,0,0,1
"448",448,0,1952,1,1,1,0,0,1,1,1,0,0,0,0
"449",449,1,1952,1,1,1,0,0,1,1,1,0,0,0,0
"450",450,0,1973,0,0,1,0,0,1,1,1,0,0,0,0
"451",451,0,1986,0,0,1,0,0,0,0,0,0,0,0,1
"452",452,0,1986,0,0,1,0,0,0,0,0,0,0,0,1
"453",453,0,1966,1,0,1,0,0,1,0,1,0,0,0,0
"454",454,1,1966,1,0,1,0,0,1,0,1,0,0,0,0
"455",455,0,1934,1,1,1,0,0,0,0,0,0,0,0,1
"456",456,1,1943,1,1,1,1,0,0,1,0,0,0,0,1
"457",457,1,1975,1,0,1,1,0,0,0,0,0,0,0,1
"458",458,0,1973,1,1,1,1,0,1,0,0,0,0,0,1
"459",459,1,1966,1,1,1,1,1,0,1,1,0,0,0,0
"460",460,1,1957,1,0,1,0,0,0,0,0,0,0,0,1
"461",461,0,1955,1,0,1,1,0,0,0,0,0,0,0,1
"462",462,0,1935,1,1,1,0,1,0,0,0,0,0,0,1
"463",463,0,1965,1,1,1,0,1,0,0,0,1,0,0,0
"464",464,1,1953,1,1,1,0,0,0,0,0,0,0,0,1
"465",465,0,1954,1,1,1,1,0,0,0,0,0,0,0,1
"466",466,0,1952,1,1,1,1,0,0,0,1,0,0,0,0
"467",467,0,1969,1,1,1,0,1,1,1,0,0,0,0,1
"468",468,1,1974,0,1,1,1,1,1,1,0,0,0,0,1
"469",469,0,1957,1,1,1,0,0,1,0,0,0,0,0,1
"470",470,0,1968,0,1,1,0,0,1,0,0,0,0,1,0
"471",471,1,1967,1,1,1,0,0,1,0,0,0,0,1,0
"472",472,0,1960,1,1,1,0,0,1,0,0,0,0,0,1
"473",473,1,1965,0,0,1,0,0,0,0,0,0,0,0,1
"474",474,0,1959,1,1,1,1,1,1,1,0,0,0,0,1
"475",475,1,1959,1,0,1,1,0,1,1,0,0,0,0,1
"476",476,0,1980,0,0,1,0,0,0,0,0,0,0,0,1
"477",477,1,1957,1,1,1,0,1,0,0,0,0,0,0,1
"478",478,1,1935,1,1,1,0,1,0,1,0,0,0,1,0
"479",479,1,1976,1,1,1,1,1,1,0,0,0,0,0,1
"480",480,0,1974,0,1,1,0,1,1,0,0,0,0,0,1
"481",481,1,1934,1,0,1,0,1,0,0,0,0,0,0,1
"482",482,0,1933,1,1,1,0,1,1,1,0,0,0,0,1
"483",483,1,1965,1,1,1,1,1,0,1,0,0,1,0,0
"484",484,1,1955,1,0,1,1,0,1,1,0,1,0,0,0
"485",485,1,1969,1,1,1,0,0,1,0,0,0,1,0,0
"486",486,0,1969,1,1,1,0,1,1,0,0,0,1,0,0
"487",487,0,1964,1,1,1,0,1,1,0,0,0,0,0,1
"488",488,0,1946,0,0,1,0,0,0,0,0,1,0,0,0
"489",489,1,1956,1,1,1,0,0,1,1,0,1,0,0,0
"490",490,1,1947,1,1,1,1,1,0,0,1,0,0,0,0
"491",491,0,1941,1,1,1,1,1,0,0,1,0,0,0,0
"492",492,1,1983,0,0,1,0,0,0,0,1,0,0,0,0
"493",493,0,1946,1,0,1,0,0,1,0,0,0,0,0,1
"494",494,0,1956,1,1,1,1,0,1,0,0,0,0,0,1
"495",495,1,1959,1,0,1,0,0,0,0,0,1,0,0,0
"496",496,0,1957,1,1,1,0,1,0,0,0,1,0,0,0
"497",497,1,1944,1,1,1,1,1,0,0,0,0,0,0,1
"498",498,0,1942,1,1,1,1,1,0,0,0,0,0,0,1
"499",499,1,1932,1,1,1,0,1,1,0,0,0,0,0,1
"500",500,0,1931,0,1,1,0,0,1,0,0,0,0,0,1
"501",501,0,1961,1,1,1,0,1,1,0,0,0,0,0,1
"502",502,1,1958,1,1,1,1,0,0,0,0,0,1,0,0
"503",503,0,1958,1,0,1,1,0,0,0,0,0,1,0,0
"504",504,1,1952,1,1,1,0,0,1,0,0,0,0,0,1
"505",505,0,1950,1,1,1,1,0,1,0,0,0,0,0,1
"506",506,0,1947,1,0,1,0,0,1,0,0,0,1,0,0
"507",507,1,1955,1,0,1,0,0,1,0,0,0,1,0,0
"508",508,0,1943,1,1,1,0,0,1,0,0,0,0,1,0
"509",509,0,1959,1,0,1,0,0,0,0,0,0,0,0,1
"510",510,1,1962,1,1,1,0,1,0,0,0,0,0,0,1
"511",511,0,1956,1,1,1,0,1,1,1,1,0,0,0,0
"512",512,1,1946,1,1,1,0,0,0,0,0,0,0,0,1
"513",513,0,1946,1,1,1,1,0,0,0,0,0,0,0,1
"514",514,0,1919,0,0,1,0,1,1,0,0,0,0,0,1
"515",515,0,1950,1,1,1,0,1,0,1,0,0,0,1,0
"516",516,0,1952,1,1,1,0,0,1,0,0,0,0,0,1
"517",517,0,1939,1,1,1,1,0,0,0,0,0,0,0,1
"518",518,1,1976,1,1,1,0,1,1,1,0,0,0,0,1
"519",519,0,1969,1,1,1,1,0,1,1,0,0,0,0,1
"520",520,1,1953,1,1,1,1,1,0,1,0,0,0,0,1
"521",521,0,1929,1,1,1,0,0,0,1,0,0,0,0,1
"522",522,0,1923,1,1,1,0,0,1,1,0,0,0,0,1
"523",523,1,1953,1,1,1,0,0,1,1,0,0,0,0,1
"524",524,1,1950,1,1,1,0,1,1,0,0,1,0,0,0
"525",525,0,1956,1,1,1,1,1,1,1,0,1,0,0,0
"526",526,0,1962,1,1,1,0,0,1,0,0,0,0,0,1
"527",527,1,1966,1,1,1,0,0,1,0,0,0,0,0,1
"528",528,0,1956,0,0,1,0,0,1,0,0,0,0,0,1
"529",529,0,1967,1,1,1,0,0,1,1,0,0,0,0,1
"530",530,1,1952,1,1,1,0,0,0,1,1,0,0,0,0
"531",531,0,1947,1,1,1,0,0,1,1,1,0,0,0,0
"532",532,0,1927,1,1,1,0,1,0,0,0,0,1,0,0
"533",533,1,1935,0,1,1,0,1,0,0,0,0,1,0,0
"534",534,0,1957,1,1,1,0,1,0,0,0,0,0,1,0
"535",535,1,1959,1,1,1,0,0,0,0,0,0,0,1,0
"536",536,0,1941,1,1,1,0,0,1,0,0,0,0,1,0
"537",537,1,1949,1,1,1,0,0,1,0,0,0,0,1,0
"538",538,1,1939,1,1,1,0,0,0,0,1,0,0,0,0
"539",539,0,1936,1,1,1,0,0,1,0,1,0,0,0,0
"540",540,0,1939,1,1,1,0,0,1,0,0,1,0,0,0
"541",541,1,1945,1,1,1,0,1,1,0,0,0,0,0,1
"542",542,0,1937,1,1,1,0,1,0,1,0,0,1,0,0
"543",543,1,1953,1,1,1,1,0,0,0,0,0,0,0,1
"544",544,0,1949,1,1,1,0,0,0,0,0,0,0,0,1
"545",545,0,1956,1,1,1,0,1,0,0,0,0,1,0,0
"546",546,0,1960,1,1,1,1,1,0,0,0,0,0,0,1
"547",547,1,1934,1,1,1,1,1,0,0,0,1,0,0,0
"548",548,0,1935,1,1,1,1,1,0,0,0,1,0,0,0
"549",549,0,1940,1,1,1,1,0,1,0,0,0,0,0,1
"550",550,1,1946,1,1,1,1,1,0,1,0,1,0,0,0
"551",551,0,1947,1,0,1,0,1,1,1,1,0,0,0,0
"552",552,1,1951,1,1,1,0,0,1,1,1,0,0,0,0
"553",553,0,1950,1,1,1,1,0,1,0,0,0,0,0,1
"554",554,1,1953,1,1,1,1,0,1,0,0,0,0,0,1
"555",555,0,1953,0,1,1,0,1,0,0,0,0,0,0,1
"556",556,1,1956,1,1,1,0,1,0,0,0,0,0,0,1
"557",557,1,1953,1,1,1,0,1,1,0,0,0,1,0,0
"558",558,0,1948,1,1,1,0,1,1,0,0,0,1,0,0
"559",559,0,1984,0,0,1,0,0,0,0,0,0,1,0,0
"560",560,1,1956,1,1,1,1,0,0,0,0,0,0,0,1
"561",561,0,1951,1,1,1,0,1,0,0,0,0,0,0,1
"562",562,1,1952,1,1,1,0,1,0,0,0,0,0,0,1
"563",563,0,1947,1,1,1,0,1,0,0,0,0,0,0,1
"564",564,1,1957,1,1,1,0,1,1,1,0,0,0,1,0
"565",565,1,1959,1,1,1,0,0,1,0,0,0,0,1,0
"566",566,0,1956,1,0,1,0,0,1,0,0,0,0,1,0
"567",567,0,1950,1,1,1,1,0,1,0,0,0,0,0,1
"568",568,1,1952,1,1,1,1,0,0,0,0,0,0,0,1
"569",569,1,1961,1,1,1,1,0,1,0,0,0,0,0,1
"570",570,0,1959,1,1,1,1,1,0,1,0,0,0,0,1
"571",571,0,1979,1,0,1,0,0,0,0,0,0,0,0,1
"572",572,1,1972,1,1,1,1,0,0,0,0,0,0,0,1
"573",573,0,1971,1,1,1,0,0,0,0,0,0,0,0,1
"574",574,1,1944,1,1,1,0,0,1,1,1,0,0,0,0
"575",575,0,1967,0,0,1,0,0,0,0,1,0,0,0,0
"576",576,1,1946,1,1,1,0,1,1,1,0,0,0,0,1
"577",577,0,1984,0,0,1,0,0,0,0,0,0,0,0,1
"578",578,1,1953,0,0,1,1,0,1,1,0,0,0,0,1
"579",579,1,1985,0,0,1,0,0,0,0,0,0,0,0,1
"580",580,1,1956,0,1,1,1,0,0,1,0,0,0,0,1
"581",581,1,1954,0,0,1,1,0,1,1,0,0,0,0,1
"582",582,1,1962,1,1,1,0,0,0,0,0,0,0,0,1
"583",583,0,1960,1,1,1,0,1,0,0,0,0,0,0,1
"584",584,1,1967,1,0,1,0,0,1,0,1,0,0,0,0
"585",585,1,1953,0,1,1,0,0,1,1,1,0,0,0,0
"586",586,0,1946,1,1,1,0,0,0,0,0,0,1,0,0
"587",587,1,1939,1,1,1,0,0,0,0,0,0,1,0,0
"588",588,0,1915,1,1,1,0,1,0,0,0,0,0,0,1
"589",589,1,1921,1,1,1,0,1,0,0,0,0,0,0,1
"590",590,0,1944,1,1,1,0,0,1,1,0,0,0,1,0
"591",591,1,1947,1,1,1,0,0,1,1,0,0,0,1,0
"592",592,1,1945,1,1,1,0,0,0,1,0,0,0,0,1
"593",593,0,1969,1,1,1,0,1,0,0,1,0,0,0,0
"594",594,0,1943,1,0,1,0,0,1,0,0,0,0,0,1
"595",595,1,1947,1,0,1,0,0,1,0,0,0,0,0,1
"596",596,1,1962,1,1,1,0,0,0,0,0,1,0,0,0
"597",597,0,1960,1,1,1,1,0,0,0,0,1,0,0,0
"598",598,0,1934,1,1,1,0,1,0,0,0,0,0,0,1
"599",599,1,1940,1,1,1,0,1,0,0,0,0,0,0,1
"600",600,0,1945,1,1,1,1,0,1,1,0,1,0,0,0
"601",601,1,1952,1,1,1,1,0,1,0,0,1,0,0,0
"602",602,0,1948,1,1,1,0,0,1,0,0,0,0,0,1
"603",603,1,1953,1,1,1,0,0,1,0,0,0,0,0,1
"604",604,1,1949,1,1,1,0,0,1,1,0,0,1,0,0
"605",605,0,1949,1,1,1,0,0,1,1,0,0,1,0,0
"606",606,1,1920,1,1,1,1,1,1,1,0,0,0,0,1
"607",607,0,1917,1,1,1,1,1,0,1,0,0,0,0,1
"608",608,0,1953,1,0,1,1,0,1,0,0,0,0,1,0
"609",609,1,1955,1,0,1,1,0,0,0,0,0,0,1,0
"610",610,1,1946,1,1,1,0,0,1,0,0,0,0,0,1
"611",611,1,1971,1,1,1,0,0,1,0,1,0,0,0,0
"612",612,0,1964,1,1,1,0,0,1,1,1,0,0,0,0
"613",613,0,1961,1,1,1,0,1,0,0,0,1,0,0,0
"614",614,0,1972,1,1,1,0,1,1,1,0,0,0,0,1
"615",615,1,1937,1,1,1,0,1,1,1,0,0,0,0,1
"616",616,1,1958,1,0,1,0,0,1,0,0,0,0,0,1
"617",617,0,1955,1,0,1,1,0,1,0,0,0,0,0,1
"618",618,0,1957,1,1,1,0,0,1,0,1,0,0,0,0
"619",619,1,1957,1,0,1,0,0,1,0,1,0,0,0,0
"620",620,1,1935,1,1,1,0,0,0,0,0,0,0,0,1
"621",621,0,1931,1,1,1,0,0,0,0,0,0,0,0,1
"622",622,1,1966,1,1,1,1,0,0,0,0,0,0,0,1
"623",623,0,1962,1,1,1,0,0,0,0,0,0,0,0,1
"624",624,1,1955,1,1,1,0,0,0,0,0,0,0,0,1
"625",625,1,1985,0,0,1,0,0,0,0,0,0,0,0,1
"626",626,0,1953,1,1,1,0,1,0,0,0,0,0,0,1
"627",627,1,1979,1,0,1,0,0,0,0,0,0,0,0,1
"628",628,0,1934,1,1,1,0,0,1,0,0,0,1,0,0
"629",629,1,1952,1,1,1,0,1,0,1,0,1,0,0,0
"630",630,0,1951,1,1,1,0,1,0,1,0,1,0,0,0
"631",631,1,1959,1,1,1,0,0,1,0,0,0,0,1,0
"632",632,0,1961,0,0,1,0,0,0,0,0,0,0,1,0
"633",633,0,1953,1,1,1,1,0,0,0,0,0,0,1,0
"634",634,1,1950,1,1,1,0,1,1,1,0,0,0,0,1
"635",635,0,1950,1,1,1,0,1,0,1,0,0,0,0,1
"636",636,1,1963,1,0,1,1,0,1,1,0,0,0,0,1
"637",637,0,1957,1,1,1,1,0,1,1,0,0,0,0,1
"638",638,1,1953,1,1,1,0,0,0,0,0,0,0,0,1
"639",639,0,1956,1,1,1,0,0,0,0,0,0,0,0,1
"640",640,0,1957,1,1,1,0,0,0,0,0,0,0,0,1
"641",641,0,1984,0,0,1,0,0,0,0,0,0,0,0,1
"642",642,1,1957,1,1,1,0,0,0,0,0,0,0,0,1
"643",643,0,1943,0,1,1,0,0,0,0,0,0,1,0,0
"644",644,1,1945,1,1,1,0,0,0,0,0,0,1,0,0
"645",645,1,1944,1,1,1,1,0,0,0,1,0,0,0,0
"646",646,0,1943,1,1,1,1,1,0,0,1,0,0,0,0
"647",647,0,1946,1,1,1,1,1,0,0,0,0,0,0,1
"648",648,1,1947,1,1,1,0,0,0,0,0,0,0,0,1
"649",649,1,1953,1,1,1,0,1,0,0,0,0,0,1,0
"650",650,0,1955,1,1,1,0,0,0,0,0,0,0,1,0
"651",651,0,1969,1,1,1,0,1,1,1,0,0,0,1,0
"652",652,1,1969,1,1,1,0,0,1,1,0,0,0,1,0
"653",653,0,1959,1,1,1,0,0,1,0,0,0,0,0,1
"654",654,1,1962,1,1,1,0,0,1,0,0,0,0,0,1
"655",655,0,1949,1,1,1,0,1,0,0,0,1,0,0,0
"656",656,1,1953,1,1,1,0,0,0,0,0,1,0,0,0
"657",657,0,1945,1,0,1,0,0,0,1,1,0,0,0,0
"658",658,1,1943,1,1,1,1,0,0,1,1,0,0,0,0
"659",659,1,1959,0,1,1,0,0,1,0,0,0,1,0,0
"660",660,0,1954,1,0,1,0,0,0,0,0,0,1,0,0
"661",661,1,1967,1,1,1,0,0,0,0,0,0,0,0,1
"662",662,0,1965,1,1,1,0,0,0,0,0,0,0,0,1
"663",663,1,1954,0,0,1,0,0,0,0,0,1,0,0,0
"664",664,0,1954,1,1,1,1,0,0,0,0,1,0,0,0
"665",665,0,1960,1,0,1,1,0,1,0,0,0,0,0,1
"666",666,1,1983,0,0,1,0,0,0,0,0,0,0,0,1
"667",667,1,1948,1,1,1,1,0,0,0,0,0,0,0,1
"668",668,0,1946,1,1,1,1,0,0,0,0,0,0,0,1
"669",669,0,1947,1,1,1,0,0,1,0,0,0,0,0,1
"670",670,1,1950,1,1,1,0,0,1,0,0,0,0,0,1
"671",671,1,1985,0,0,1,0,0,0,0,0,0,0,0,1
"672",672,1,1952,0,0,1,0,0,0,0,0,0,0,0,1
"673",673,0,1952,1,1,1,1,1,0,1,0,0,0,0,1
"674",674,1,1955,1,1,1,0,0,1,0,0,0,0,0,1
"675",675,0,1954,1,1,1,0,0,1,0,0,0,0,0,1
"676",676,1,1952,1,1,1,1,1,1,1,0,0,0,0,1
"677",677,0,1951,1,1,1,1,1,1,0,0,0,0,0,1
"678",678,1,1982,1,1,1,0,1,1,0,0,0,0,0,1
"679",679,1,1964,1,1,1,0,1,0,0,0,0,0,0,1
"680",680,1,1963,1,1,1,0,0,0,0,0,0,1,0,0
"681",681,0,1921,1,1,1,0,0,0,0,0,1,0,0,0
"682",682,1,1922,1,1,1,0,0,1,0,0,1,0,0,0
"683",683,1,1926,0,1,1,0,0,1,0,1,0,0,0,0
"684",684,1,1958,1,1,1,0,0,0,0,0,0,0,0,1
"685",685,0,1958,1,1,1,0,0,0,1,0,0,0,0,1
"686",686,1,1935,1,1,1,0,1,0,0,0,0,0,0,1
"687",687,0,1923,1,1,1,0,0,1,0,0,0,0,0,1
"688",688,1,1924,1,1,1,0,0,1,0,0,0,0,0,1
"689",689,1,1952,1,1,1,0,1,0,1,0,0,0,0,1
"690",690,0,1952,1,1,1,0,0,0,0,0,0,0,0,1
"691",691,1,1931,1,1,1,1,0,0,1,0,0,1,0,0
"692",692,0,1925,1,1,1,0,1,0,1,0,0,1,0,0
"693",693,1,1967,1,1,1,0,1,0,1,0,0,0,1,0
"694",694,0,1963,1,1,1,0,0,0,1,0,0,0,1,0
"695",695,1,1939,1,1,1,0,1,0,1,0,1,0,0,0
"696",696,0,1935,1,1,1,0,1,0,1,0,1,0,0,0
"697",697,1,1949,1,1,1,0,1,0,1,0,0,0,1,0
"698",698,0,1946,1,1,1,0,0,0,1,0,0,0,1,0
"699",699,1,1937,1,1,1,1,0,0,1,0,0,1,0,0
"700",700,1,1931,1,1,1,0,0,0,0,0,0,0,0,1
"701",701,0,1927,1,1,1,0,1,1,0,0,0,0,0,1
"702",702,1,1970,1,1,1,0,1,0,1,1,0,0,0,0
"703",703,0,1969,1,1,1,0,1,0,1,1,0,0,0,0
"704",704,0,1945,1,1,1,1,1,1,0,0,0,0,0,1
"705",705,1,1947,1,1,1,0,1,1,0,0,0,0,0,1
"706",706,0,1960,1,1,1,0,0,1,1,0,0,0,0,1
"707",707,0,1955,0,1,1,0,0,1,0,0,0,0,0,1
"708",708,0,1941,1,1,1,0,1,0,0,0,0,0,0,1
"709",709,1,1944,1,1,1,0,0,0,0,0,0,0,0,1
"710",710,0,1939,1,1,1,1,0,0,1,0,0,0,0,1
"711",711,1,1942,1,1,1,1,0,1,1,0,0,0,0,1
"712",712,0,1966,0,1,1,1,1,0,1,0,0,0,0,1
"713",713,1,1973,0,1,1,1,0,0,0,0,0,0,0,1
"714",714,1,1960,0,1,1,0,0,1,0,0,0,1,0,0
"715",715,1,1965,1,0,1,0,0,1,0,0,1,0,0,0
"716",716,0,1966,1,0,1,0,0,0,0,0,1,0,0,0
"717",717,0,1940,1,0,1,0,0,1,1,0,0,0,0,1
"718",718,0,1961,1,1,1,0,0,0,0,0,1,0,0,0
"719",719,1,1963,1,1,1,0,0,0,0,0,1,0,0,0
"720",720,1,1946,1,1,1,0,0,1,1,0,0,1,0,0
"721",721,0,1937,1,1,1,1,0,1,1,0,0,1,0,0
"722",722,0,1966,1,1,1,0,1,0,0,0,0,0,1,0
"723",723,1,1948,1,1,1,0,0,1,0,0,0,0,0,1
"724",724,1,1960,1,1,1,0,1,0,0,0,0,0,0,1
"725",725,0,1982,1,0,1,0,0,0,0,0,0,0,0,1
"726",726,0,1955,0,1,1,0,1,0,0,0,0,0,0,1
"727",727,1,1965,1,1,1,1,0,0,1,1,0,0,0,0
"728",728,0,1964,1,1,1,0,0,0,1,1,0,0,0,0
"729",729,0,1958,1,1,1,0,1,0,1,0,0,0,0,1
"730",730,1,1957,1,0,1,0,1,0,0,0,0,0,0,1
"731",731,0,1981,1,0,1,0,0,0,0,0,0,0,0,1
"732",732,1,1955,1,1,1,0,0,0,0,0,0,0,0,1
"733",733,0,1949,1,1,1,0,1,0,0,0,0,0,0,1
"734",734,1,1930,1,1,1,0,0,0,0,0,0,0,0,1
"735",735,0,1962,1,1,1,1,1,0,1,0,0,0,0,1
"736",736,1,1951,1,1,1,1,0,1,1,0,0,0,1,0
"737",737,0,1942,1,1,1,0,0,0,1,0,0,0,1,0
"738",738,1,1972,0,0,1,0,0,0,0,1,0,0,0,0
"739",739,0,1971,1,1,1,0,0,1,1,1,0,0,0,0
"740",740,0,1962,0,1,1,0,1,0,1,0,0,0,0,1
"741",741,1,1964,0,1,1,0,1,0,1,0,0,0,0,1
"742",742,0,1942,1,1,1,0,0,1,0,0,0,0,0,1
"743",743,1,1943,1,1,1,0,0,1,0,0,0,0,0,1
"744",744,1,1983,0,0,1,0,0,0,0,0,0,0,0,1
"745",745,1,1986,0,0,1,0,0,0,0,0,0,0,0,1
"746",746,1,1959,1,1,1,0,0,0,0,0,0,0,0,1
"747",747,0,1956,1,1,1,0,0,1,0,0,0,0,0,1
"748",748,1,1931,1,1,1,0,1,0,0,0,0,0,0,1
"749",749,0,1949,1,1,1,0,0,1,0,0,0,0,0,1
"750",750,1,1949,1,1,1,0,0,0,0,0,0,0,0,1
"751",751,0,1955,1,1,1,0,0,1,1,0,0,0,1,0
"752",752,1,1956,1,1,1,0,0,1,1,0,0,0,1,0
"753",753,1,1981,1,0,1,0,0,0,0,0,0,0,1,0
"754",754,1,1948,1,1,1,0,0,0,1,0,0,0,0,1
"755",755,0,1946,1,1,1,0,0,0,1,0,0,0,0,1
"756",756,0,1949,1,1,1,0,1,0,1,1,0,0,0,0
"757",757,1,1936,1,1,1,0,1,1,1,0,1,0,0,0
"758",758,1,1958,1,0,1,0,0,0,0,0,1,0,0,0
"759",759,0,1957,1,0,1,0,0,0,0,0,1,0,0,0
"760",760,0,1936,0,1,1,0,0,0,1,0,1,0,0,0
"761",761,1,1926,1,1,1,0,1,0,0,0,1,0,0,0
"762",762,0,1948,1,1,1,0,0,0,0,0,1,0,0,0
"763",763,1,1961,0,1,1,0,1,0,0,0,0,0,0,1
"764",764,0,1967,1,1,1,1,1,0,0,1,0,0,0,0
"765",765,1,1972,1,1,1,0,1,0,1,1,0,0,0,0
"766",766,0,1948,1,0,1,0,0,1,1,0,0,0,0,1
"767",767,1,1955,1,1,1,1,1,1,0,0,0,0,0,1
"768",768,0,1951,1,1,1,1,0,1,0,0,0,0,0,1
"769",769,0,1976,1,0,1,1,0,1,0,0,0,0,1,0
"770",770,1,1976,1,0,1,1,0,0,0,0,0,0,1,0
"771",771,0,1960,1,1,1,0,1,0,0,0,0,0,0,1
"772",772,1,1963,1,0,1,0,0,0,0,0,0,0,0,1
"773",773,0,1985,0,0,1,0,0,0,0,0,0,0,0,1
"774",774,1,1951,1,1,1,0,1,0,0,0,0,0,0,1
"775",775,0,1948,1,0,1,0,1,0,0,0,0,0,0,1
"776",776,1,1965,1,1,1,0,1,0,1,0,0,0,0,1
"777",777,0,1966,1,1,1,0,1,0,0,0,0,0,0,1
"778",778,0,1965,1,1,1,1,1,0,0,0,0,1,0,0
"779",779,0,1946,1,1,1,0,0,0,0,0,0,1,0,0
"780",780,1,1960,1,1,1,0,1,0,0,0,0,1,0,0
"781",781,0,1948,1,1,1,0,1,0,1,0,0,0,0,1
"782",782,0,1980,1,1,1,0,1,0,0,0,0,0,0,1
"783",783,1,1949,1,1,1,0,1,0,1,0,0,0,0,1
"784",784,1,1947,1,1,1,1,1,0,0,0,0,1,0,0
"785",785,0,1979,0,0,1,0,0,0,0,0,0,1,0,0
"786",786,0,1947,1,1,1,0,1,0,0,0,0,1,0,0
"787",787,1,1945,1,1,1,1,0,0,0,0,0,0,0,1
"788",788,0,1934,1,1,1,1,1,0,1,0,0,0,1,0
"789",789,0,1960,1,1,1,1,1,0,1,0,0,0,0,1
"790",790,1,1962,1,1,1,0,0,0,0,0,0,0,0,1
"791",791,0,1952,1,0,1,1,0,0,0,0,0,0,0,1
"792",792,1,1952,1,1,1,1,1,0,0,0,0,0,0,1
"793",793,1,1960,1,1,1,1,0,0,0,0,0,0,0,1
"794",794,0,1954,1,1,1,1,0,0,0,0,0,0,0,1
"795",795,1,1951,0,0,1,0,0,0,0,0,0,0,0,1
"796",796,0,1950,1,1,1,0,1,1,1,0,0,0,0,1
"797",797,1,1969,1,0,1,1,1,0,1,0,0,0,0,1
"798",798,0,1967,1,0,1,0,1,0,1,0,0,0,0,1
"799",799,1,1966,1,1,1,1,1,1,1,1,0,0,0,0
"800",800,0,1965,1,1,1,1,1,0,0,1,0,0,0,0
"801",801,1,1946,1,1,1,1,0,0,0,0,1,0,0,0
"802",802,1,1940,1,1,1,0,0,0,0,0,0,0,0,1
"803",803,0,1936,1,1,1,0,0,0,0,0,0,0,0,1
"804",804,1,1950,1,1,1,0,1,0,1,0,0,1,0,0
"805",805,0,1949,0,1,1,0,0,0,1,0,0,1,0,0
"806",806,0,1970,1,1,1,1,1,1,0,0,0,0,0,1
"807",807,1,1945,1,1,1,0,0,0,0,0,1,0,0,0
"808",808,0,1944,1,0,1,0,0,0,0,0,1,0,0,0
"809",809,0,1942,1,0,1,0,1,0,1,0,0,0,1,0
"810",810,1,1943,1,1,1,0,0,0,1,0,0,0,1,0
"811",811,1,1964,1,1,1,0,0,0,0,0,0,0,0,1
"812",812,0,1940,1,1,1,0,1,1,0,0,0,0,0,1
"813",813,1,1940,1,1,1,0,1,0,0,0,0,0,0,1
"814",814,1,1961,1,1,1,0,1,0,1,1,0,0,0,0
"815",815,0,1953,1,1,1,1,1,0,1,1,0,0,0,0
"816",816,0,1943,1,1,1,1,1,0,1,0,0,0,0,1
"817",817,1,1953,1,1,1,1,1,0,1,0,0,0,0,1
"818",818,0,1939,1,1,1,1,0,0,0,0,0,0,0,1
